x	y	CX	CY	Type	Fileindex	Color	ROP2	Hidden	Group	AryType	AryX	AryY	AryCX	AryCY	AryNX	AryNY	AryXpos	AryYpos	AptExists	AptCX	AptCY	AptAngle	Text	Z	CZ	AryZ	AryCZ	AryNZ	AryZPos	AryAngle
38629.949219	17392.621094	11.000000	11.000000	0	98	255	13	0	11	0	39504.199219	17648.500000	-874.250122	-255.878098	19	1	18	1	0	0.000000	0.000000	0.000000	97	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39866.699219	17861.699219	11.000000	11.000000	0	99	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	0	1	0	0.000000	0.000000	0.000000	98	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39864.992188	17811.376953	11.000000	11.000000	0	100	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	1	1	0	0.000000	0.000000	0.000000	99	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39863.289063	17761.054688	11.000000	11.000000	0	101	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	2	1	0	0.000000	0.000000	0.000000	100	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39861.582031	17710.730469	11.000000	11.000000	0	102	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	3	1	0	0.000000	0.000000	0.000000	101	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39859.875000	17660.408203	11.000000	11.000000	0	103	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	4	1	0	0.000000	0.000000	0.000000	102	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39858.171875	17610.085938	11.000000	11.000000	0	104	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	5	1	0	0.000000	0.000000	0.000000	103	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39856.464844	17559.763672	11.000000	11.000000	0	105	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	6	1	0	0.000000	0.000000	0.000000	104	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39854.757813	17509.439453	11.000000	11.000000	0	106	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	7	1	0	0.000000	0.000000	0.000000	105	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39853.050781	17459.117188	11.000000	11.000000	0	107	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	8	1	0	0.000000	0.000000	0.000000	106	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39851.347656	17408.794922	11.000000	11.000000	0	108	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	9	1	0	0.000000	0.000000	0.000000	107	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39849.640625	17358.472656	11.000000	11.000000	0	109	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	10	1	0	0.000000	0.000000	0.000000	108	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39847.933594	17308.150391	11.000000	11.000000	0	110	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	11	1	0	0.000000	0.000000	0.000000	109	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39846.230469	17257.826172	11.000000	11.000000	0	111	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	12	1	0	0.000000	0.000000	0.000000	110	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39844.523438	17207.503906	11.000000	11.000000	0	112	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	13	1	0	0.000000	0.000000	0.000000	111	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39842.816406	17157.181641	11.000000	11.000000	0	113	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	14	1	0	0.000000	0.000000	0.000000	112	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39841.113281	17106.859375	11.000000	11.000000	0	114	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	15	1	0	0.000000	0.000000	0.000000	113	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39839.406250	17056.537109	11.000000	11.000000	0	115	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	16	1	0	0.000000	0.000000	0.000000	114	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39837.699219	17006.212891	11.000000	11.000000	0	116	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	17	1	0	0.000000	0.000000	0.000000	115	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39835.992188	16955.890625	11.000000	11.000000	0	117	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	18	1	0	0.000000	0.000000	0.000000	116	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
39834.289063	16905.568359	11.000000	11.000000	0	118	255	13	0	12	0	39866.699219	17861.699219	-42.646347	-1258.067261	26	1	19	1	0	0.000000	0.000000	0.000000	117	2.600000	0.000000	2.600000	0.000000	1	0	0.000000
